1
1.0113
1.0488
1.002
1.0198
1.0268
1.0004
0.99226
0.99956
1.0716
1.1315
1.1015
1.1689
1.1865
1.1856
1.2031
1.1988
1.1964
1.2326
1.268
1.3046
1.3227
1.2914
1.3106
1.354
1.3679
1.3969
1.4179
1.41
1.419
1.3974
1.4229
1.391
1.3619
1.3406
1.2623
1.2992
1.3083
1.2892
1.3252
1.2805
1.2785
1.273
1.2818
1.2904
1.2688
1.2686
1.2651
1.2816
1.3103
1.34
1.3175
1.3202
1.2888
1.2607
1.2612
1.3005
1.2811
1.2913
1.2861
1.3155
1.2875
1.289
1.3039
1.3332
1.3751
1.3781
1.3377
1.3185
1.2912
1.3525
1.3365
1.3572
1.3526
1.3774
1.357
1.3196
1.2827
1.2959
1.2919
1.2875
1.3247
1.3331
1.339
1.3822
1.3607
1.3803
1.4041
1.3979
1.4046
1.3726
1.3418
1.3453
1.3654
1.4366
1.4182
1.4242
1.4226
1.3683
1.357
1.3089
1.3316
1.3086
1.3119
1.2983
1.3068
1.2918
1.3051
1.325
1.371
1.3664
1.3086
1.2873
1.3228
1.2951
1.3207
1.3246
1.3633
1.3106
1.306
1.2751
1.3499
1.3729
1.4114
1.3823
1.37
1.3632
1.3939
1.3868
1.407
1.3499
1.341
1.3196
1.2787
1.2923
1.3002
1.3017
1.2677
1.2969
1.3066
1.2995
1.3007
1.2945
1.2499
1.2434
1.2233
1.2
1.1728
1.1609
1.115
1.137
1.1494
1.1495
1.1493
1.1315
1.1552
1.1527
1.1368
1.1681
1.1634
1.1503
1.1441
1.1252
1.1006
1.1568
1.1956
1.2036
1.1739
1.1542
1.1507
1.1695
1.1389
1.0864
1.0555
1.063
1.0719
1.0821
1.0798
1.0843
1.0746
1.0936
1.0644
1.0746
1.0569
1.0503
1.0625
1.0851
1.0614
1.0887
1.1036
1.1026
1.0989
1.0947
1.0886
1.0896
1.0913
1.1099
1.1443
1.1556
1.1513
